Kingdom	Phylum	Class	Order	Family	Genus
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Chroococcaceae	Johannesbaptistia
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Chroococcaceae	Merismopedia
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Chroococcaceae	Microcrocis
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Chroococcaceae	Microcystis
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Chroococcaceae	Rhabdoderma
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Chroococcaceae	Synechococcus
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Chroococcaceae	Synechocystis
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Clastidiaceae	Clastidium
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Entophysalidaceae	Chlorogloea
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Entophysalidaceae	Chlorogloeopsis
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Entophysalidaceae	Entophysalis
Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Entophysalidaceae	Radiocystis
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Microchaete
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Nodularia
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaenopsis
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Aphanizomenon
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Aulosira
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Cylindrospermopsis
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Cylindrospermum
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Hormothamnion
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Pseudanabaena
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Oscillatoriaceae	Arthrospira
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Oscillatoriaceae	Borzia
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Oscillatoriaceae	Hydrococcus
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Oscillatoriaceae	Hydrocoleum
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Oscillatoriaceae	Isocystis
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Oscillatoriaceae	Leptolyngbya
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Oscillatoriaceae	Lyngbya
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Oscillatoriaceae	Microcoleus
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Oscillatoriaceae	Oscillatoria
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Oscillatoriaceae	Pelagothrix
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Oscillatoriaceae	Phormidium
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Oscillatoriaceae	Planktothrix
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Oscillatoriaceae	Porphyrosiphon
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Oscillatoriaceae	Romeria
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Oscillatoriaceae	Schizothrix
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Oscillatoriaceae	Spirulina
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Oscillatoriaceae	Symploca
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Rivulariaceae	Ammatoidea
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Rivulariaceae	Amphithrix
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Rivulariaceae	Calothrix
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Rivulariaceae	Dichothrix
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Rivulariaceae	Gardnerula
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Rivulariaceae	Gloeotrichia
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Rivulariaceae	Homoeothrix
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Rivulariaceae	Isactis
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Rivulariaceae	Leptochaete
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Rivulariaceae	Raphidiopsis
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Rivulariaceae	Rivularia
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Rivulariaceae	Sacconema
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Scytonemataceae	Coleodesmium
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Scytonemataceae	Diplocolon
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Scytonemataceae	Plectonema
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Scytonemataceae	Pseudophormidium
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Scytonemataceae	Scytonema
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Scytonemataceae	Tolypothrix
Bacteria	Cyanobacteria	Cyanophyceae	Pleurocapsales	Hyellaceae	Hyella
Bacteria	Cyanobacteria	Cyanophyceae	Pleurocapsales	Pleurocapsaceae	Myxosarcina
Bacteria	Cyanobacteria	Cyanophyceae	Pleurocapsales	Pleurocapsaceae	Pleurocapsa
Bacteria	Cyanobacteria	Cyanophyceae	Pleurocapsales	Pleurocapsaceae	Xenococcus
Bacteria	Cyanobacteria	Cyanophyceae	Stigonematales	Mastigocladaceae	Brachytrichia
Bacteria	Cyanobacteria	Cyanophyceae	Stigonematales	Mastigocladaceae	Mastigocladus
Bacteria	Cyanobacteria	Cyanophyceae	Stigonematales	Mastigocladopsidaceae	Mastigocladopsis
Bacteria	Cyanobacteria	Cyanophyceae	Stigonematales	Nostochopsidaceae	Mastigocoleus
Bacteria	Cyanobacteria	Cyanophyceae	Stigonematales	Nostochopsidaceae	Nostochopsis
Bacteria	Cyanobacteria	Cyanophyceae	Stigonematales	Stigonemataceae	Albrightia
Bacteria	Cyanobacteria	Cyanophyceae	Stigonematales	Stigonemataceae	Fischerella
Bacteria	Cyanobacteria	Cyanophyceae	Stigonematales	Stigonemataceae	Hapalosiphon
Bacteria	Cyanobacteria	Cyanophyceae	Stigonematales	Stigonemataceae	Stigonema
Bacteria	Cyanobacteria	Cyanophyceae	Stigonematales	Stigonemataceae	Thalpophila
Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Stigonemataceae	Caldithrix
Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Calditerrivibrio
Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Deferribacter
Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Denitrovibrio
Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Flexistipes
Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Geovibrio
Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum
Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinobacterium
Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus
Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Trueperaceae	Truepera
Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Marinithermus
Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Meiothermus
Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Oceanithermus
Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Rhabdothermus
Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus
Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Vulcanithermus
Bacteria	Dictyoglomi	Dictyoglomia	Dictyoglomales	Dictyoglomaceae	Dictyoglomus
Bacteria	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium
Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Ilyobacter
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Propionigenium
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Psychrilyobacter
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sebaldella
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sneathia
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Streptobacillus
Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
Bacteria	Lentisphaerae	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera
Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis
Bacteria	Nitrospira	Nitrospira	Nitrospirales	Nitrospiraceae	Leptospirillum
Bacteria	Nitrospira	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira
Bacteria	Nitrospira	Nitrospira	Nitrospirales	Nitrospiraceae	Thermodesulfovibrio
Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera
Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Aquisphaera
Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Gemmata
Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Isosphaera
Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Pirellula
Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Planctomyces
Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Rhodopirellula
Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Schlesneria
Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Singulisphaera
Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Telmatocola
Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Zavarzinella
Bacteria	Proteobacteria	Alphaproteobacteria	Planctomycetales	Planctomycetaceae	Breoghania
Bacteria	Proteobacteria	Alphaproteobacteria	Planctomycetales	Planctomycetaceae	Geminicoccus
Bacteria	Proteobacteria	Alphaproteobacteria	Planctomycetales	Planctomycetaceae	Rhizomicrobium
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hellea
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Henriciella
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hirschia
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Litorimonas
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Maricaulis
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Oceanicaulis
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Ponticaulis
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Robiginitomaculum
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Woodsholea
Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniella
Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	Kordiimonas
Bacteria	Proteobacteria	Alphaproteobacteria	Parvularculales	Parvularculaceae	Parvularcula
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Parvularculaceae	Amorphus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Parvularculaceae	Bauldia
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Parvularculaceae	Vasilyevaea
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aurantimonas
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aureimonas
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Fulvimarina
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Martelella
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Beijerinckia
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Camelimonas
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Chelatococcus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocapsa
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocella
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methyloferula
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylorosula
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylovirgula
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Afipia
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Agromonas
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Balneimonas
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Blastobacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Nitrobacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Oligotropha
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodoblastus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Salinarimonas
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Daeguia
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Mycoplana
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Ochrobactrum
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Paenochrobactrum
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Pseudochrobactrum
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Cohaesibacteraceae	Cohaesibacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Ancalomicrobium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Angulomicrobium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Aquabacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Blastochloris
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Cucumibacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Dichotomicrobium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Filomicrobium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Gemmiger
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Maritalea
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Methylorhabdus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pelagibacterium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Prosthecomicrobium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Rhodomicrobium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Rhodoplanes
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Seliberia
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Meganema
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Albibacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Hansschlegelia
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Methylocystis
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Methylopila
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Methylosinus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Pleomorphomonas
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Terasakiella
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Aminobacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Aquamicrobium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Chelativorans
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Hoeflea
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Nitratireductor
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Phyllobacterium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Pseudaminobacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Carbophilus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Kaistia
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Afifella
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Anderseniella
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Parvibaculum
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Rhodobium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Roseospirillum
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Tepidamorphus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Ancylobacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Azorhizobium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Labrys
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudoxanthobacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Starkeya
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Agaricicola
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ahrensia
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Albidovulum
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Albimonas
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Antarctobacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Catellibacterium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Citreicella
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Citreimonas
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Dinoroseobacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Donghicola
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gaetbulicola
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Haematobacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Hasllibacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Huaishuia
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Hwanghaeicola
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Jannaschia
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Jhaorihella
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ketogulonicigenium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Labrenzia
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Leisingera
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Lentibacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Litoreibacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Litorimicrobium
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Lutimaribacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Mameliella
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Maribius
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Marinovum
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Maritimibacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Marivita
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Methylarcula
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Nautella
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Nereida
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Nesiotobacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Oceanibulbus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Oceanicola
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Octadecabacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pacificibacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Palleronia
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pannonibacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pelagibaca
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pelagicola
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Phaeobacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Planktotalea
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pontibaca
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ponticoccus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Poseidonocella
